"","AUTPROMANMISMEI","LCEAMM01ATM661N","AUTPRMNCG01IXOBSAM","AUTPRMNCG02IXOBSAM","PIEAMP02BEM657N","BELPPDMMINMEI","BELPRMNCG02IXOBSAM","BELPRMNVG01IXOBSAM","BSSPFT02BEM460S","DNKPRMNCG02IXOBSAM","DNKPRMNIG01IXOBSAM","DNKPRMNVG01IXOBSAM","DNKPROMANMISMEI","DNKPIEAMP02GPM","DNKPIEAMP01GPM","PIEAMP01DKM661N","BSCICP02IEM460S","BSSPFT02IEM460S","IRLPIEAFD02GPM","IRLPROMANMISMEI","PIEAFD01IEM661N","IRLPIEAMP01GPM","BSCICP02NLM460S","BSFGLV02PLM460S","POLPROMANMISMEI","BSPRFT02PLM460S","ESPPROMANMISMEI","BSSPFT02ESM460S","BSPRFT02ESM460S","BSPRTE02ESM460S","ESPPIEAMP02GPM","SWEPROMANMISMEI","BSSPFT02SEM460S","BSCICP03SEM665S","BSPRFT02SEM460S","LCLCMM01SEM661N","SWESLMNTO02IXOBM","BSCICP02CHM460S"
"2007-03",0.0105448157266048,4.4002067113754,0.0365168540179921,0.0162748635914469,0.0109529025191676,0.0109529025191675,0.0408958130477117,0.0331564986737396,0.073,0.129726585223967,0.0336700336700337,-0.0423330197554093,0.00471253534401517,0.00108463062219815,0.00350877192982456,0.00350877192982457,0.162,-0.051,0.0035073931773197,-0.00363306085376869,0.699999999999989,-8.13004604858103e-05,0.062,-0.037,0.0184135977337112,0.004,0.00529876984114597,0.044,0.075,-0.029,0.00464364542962647,0.0104166666666667,-0.00700000000000002,0.00182840443282184,0.221,2.2920491700575,8.700725060422,0.126033333333333
"2007-04",-0.0113043478323687,0.975698169398896,-0.0271002710871238,-0.0400355862174504,0.00866738894907898,0.00866738894907915,-0.0636108512628626,0.0102695763799738,0.118,-0.0808444902162718,-0.0488599348534202,0.0618860510805501,-0.00375234521575973,0.000709474038370199,0.00932400932400933,0.00932400932400923,0.168,0.094,0.00458940684081397,-0.00546946216955224,1.2,0.00311526479750779,0.047,-0.034,-0.0166898470097364,0.022,-0.0189254842401083,-0.03,-0.105,-0.038,0.00074886493965849,-0.0198255352894529,-0.00799999999999998,0.00243877734051567,0.374,2.54672130006391,11.3009417451457,0.0855333333333333
"2007-05",0.0175901493469532,2.5796926825652,0.0315691737522503,0.036144578173456,0.0042964554242751,0.00429645542427504,0.0429570429570432,0.00508259212198192,0.087,-0.00112044817927159,0.00428082191780832,-0.0573543015726179,-0.0254237288135594,-0.00132830037604185,0.0023094688221709,0.00230946882217098,0.19,-0.108,-0.00489562822249273,-0.0467461044912933,1.69999999999999,-0.00308544303797468,0.054,-0.025,0.00848656294200834,-0.013,0.0150400067492291,-0.029,0.009,0.00599999999999999,-0.00301146524969232,0.0137540453074434,0.012,0.000292823462005876,0.22,2.64859015206639,6.20051670972599,0.0816333333333334
"2007-06",-0.0146931717430854,2.9364104621977,0.00270026952307556,-0.00983899846150293,0.00534759358288771,0.00534759358288772,0.0459770114942528,0.0316055625790137,0.073,-0.0370162647223782,-0.0153452685421994,0.0245338567222768,0.021256038647343,-0.00015349695919707,0.00460829493087558,0.00460829493087567,0.092,0.06,0.0152224824355971,-0.00961538461538447,2.5,0.00215203349204161,0.045,-0.031,0.00561009817671931,-0.002,0.00309211079259608,-0.002,0.026,-0.00899999999999998,-3.78344181873702e-05,-0.00399042298483643,0.056,-0.000397022829474847,0.202,2.750459004069,7.300608384032,0.0888
"2007-07",0.00701754343237138,0.963063520253499,0.00448833040729268,0.0252935858911849,0.00319148936170201,0.00319148936170199,-0.113553113553114,0.0196078431372555,0.072,0.00873616773442043,0.0225108225108224,-0.0249042145593871,-0.0245979186376538,0.00318356288101164,0.00458715596330276,0.00458715596330261,0.136,-0.085,0.00922722029988467,0.106796116504855,2.60000000000001,-0.00732217573221746,0.055,0.005,0.00697350069734903,-0.002,-0.0163578526360895,-0.041,-0.073,0.00499999999999999,-0.00197130767439908,-0.0272435897435896,-0.091,-0.00169659867689054,0.237,1.9355081880486,8.20068339028259,0.1011
"2007-08",0.0130662023362538,2.13884709633821,0.0178731016442826,0.0273127763767722,0.00106044538706268,0.00106044538706263,0.178719008264463,0.00961538461538414,0.056,0.00866050808314078,-0.0194750211685012,-0.00196463654223966,0.00193986420950543,-0.00476520581751632,0,0,0.131,-0.00499999999999998,0.0125080130966741,-0.0640350877192987,3.7,-0.00292198294658098,0.052,0.035,0.00831024930747892,-0.031,-0.0028181411177236,0.046,0.016,-0.03,-2.257132101995e-05,0.0205930807248764,0.09,-0.00242285689548716,0.208,1.7827049100447,6.200516709726,0.0992333333333333
"2007-09",-0.00945829800636588,3.26154592533921,-0.0500438984077028,-0.0248713554391282,0.00211864406779649,0.00211864406779649,-0.0184049079754601,0.0571428571428578,0.102,0.00114481969089875,-0.0198618307426597,0.014763779527559,-0.0203291384317521,0.0152673972814931,0.00913242009132434,0.00913242009132431,0.166,0.074,0.00104997215468439,-0.0112464854732891,3.59999999999999,-0.0166943893544879,0.038,0.005,0.00412087912087977,-0.014,-0.0129587346549277,-0.068,0.009,-0.072,0.0102570707283624,-0.00484261501210659,0.029,-0.00158627636552244,0.206,2.39391802205999,1.20010000833399,0.105633333333333
"2007-10",0.0060763896596856,1.12231869093689,0.0221811456003795,0.00263852199405923,0.00634249471458786,0.00634249471458781,0.075,0.0777027027027031,0.085,0.0457404230989136,0.0343612334801762,-0.0252182347235693,0.0533596837944663,-0.00389290032820855,0.0022624434389139,0.0022624434389138,0.163,-0.05,0.00907738518244748,0.095734597156397,3.39999999999999,-0.00322691650921663,0.056,0.003,0.00683994528043841,0.019,0.0231361348319412,0.063,-0.028,0.043,0.011108962746368,0.00648824006488247,-0.026,-0.000119096684603748,0.247,2.3429835960587,10.200850070839,0.0724
"2007-11",-0.030198447004777,2.81408915883139,-0.00542495479113192,-0.0201754380369399,0.0136554621848738,0.0136554621848739,-0.0905315614617941,-0.124346917450366,0.094,-0.0497539639147074,-0.0136286201022148,0.0278606965174129,-0.0196998123827392,0.0114379486172154,0.00790067720090294,0.00790067720090293,0.161,0.037,0.00258713425129126,-0.0259515570934253,3.10000000000001,-0.000502589095339601,0.061,0.024,0.00271739130434767,0.000999999999999973,-0.0212733569294745,0.038,0.024,-0.017,0.00912111909849558,0.0330378726833198,0.00899999999999998,-0.000107845928684513,0.247,2.59765572606521,10.100841736811,0.0894666666666667
"2007-12",0.0427046264119044,2.83391836231999,0.0181818183478168,0.0349149506255024,-0.0010362694300517,-0.00103626943005175,-0.0127853881278539,0.0680190930787585,0.132,-0.104142692750288,0.0207253886010363,-0.0183930300096805,-0.013397129186603,-0.00705417302055971,-0.00335946248600224,-0.00335946248600216,0.085,-0.063,-0.00865874731191556,0.0186500888099463,3,0.00741096983845489,0.056,0.027,0.0284552845528454,-0.00399999999999998,0.0206312911643165,0.05,0.052,-0.045,0.00264973501584438,0.000780031201248255,-0.003,-0.000518527302209248,0.269,3.0051311340754,-1.500125010418,0.0918333333333334
"2008-01",0.00938566509801264,2.4720024502553,-0.0125000001619014,0.000865051761021141,0.00726141078838164,0.00726141078838172,-0.114708603145236,0.010055865921788,0.16,0.0353243416827231,0.0473773265651438,-0.00887573964497046,0.0387972841901068,0.00783460224223376,0.00786516853932585,0.00786516853932584,0.169,0.075,-0.00694102865697165,-0.0636442894507401,1.19999999999999,-0.00537056928034372,0.063,-0.009,0.0329380764163367,0.035,-0.00283079678389409,-0.055,-0.039,0.093,0.00607040179861835,0.00935307872174573,-0.012,-0.00211823275796652,0.264,3.00513113407541,11.300941745146,0.0681666666666667
"2008-02",0.00422654310645498,1.80738628451971,0.0171790243460503,-0.0121002600106397,0.00514933058702369,0.0051493305870236,0.00731452455590387,0.00331858407079699,0.189,-0.0210918114143919,0.00807754442649444,0.0427860696517413,-0.0214752567693743,-0.00141756499175115,0.00222965440356745,0.00222965440356737,0.064,-0.096,0.0166503192424773,0.00279329608938506,3.2,0.0134575569358178,0.056,-0.012,-0.0012755102040809,-0.025,0.00224059687563849,0.029,-0.045,-0.123,0.0014352367257357,-0.0154440154440154,0.037,-0.00188064028791002,0.178,2.90779544598699,12.001000083341,0.0682333333333333
"2008-03",0.00420875371148499,4.8592678196562,-0.0257777786118745,0.0139982506699265,0.0122950819672131,0.0122950819672132,0.0612033195020747,-0.0407938257993389,0.132,0.0399239543726235,-0.0296474358974359,0.051526717557252,0.0209923664122138,0.00424084504431518,0.00778642936596206,0.00778642936596197,0.173,0.014,0.00723443223443224,-0.0111420612813365,2.80000000000001,-0.00987220078007604,0.036,-0.005,-0.0280970625798216,-0.00800000000000001,-0.12400204961329,-0.055,-0.028,-0.00100000000000001,0.00217352956500801,-0.00941176470588234,-0.013,-0.000657036522589527,0.185,4.385606881988,-4.800400033336,0.0580333333333333
"2008-04",0.00251466898957009,0.380727076695507,0.00729927003806341,0.0431406386150408,0.00404858299595153,0.00404858299595157,0.075268817204301,0.0597701149425292,0.088,-0.0426569165143206,0.0297274979355906,-0.0136116152450091,-0.00747663551401867,-0.00740954076556525,0.00110375275938202,0.00110375275938202,0.115,-0.065,0.00246313006199532,-0.041314553990611,1.89999999999999,0,0.018,0.007,0.0105124835742443,-0.015,0.234542646995324,-0.048,0.021,0.00900000000000001,-0.000483670487100549,-0.0197941409342834,-0.014,-0.000990054275159302,0.201,1.39443178063699,17.401450120843,0.0628
"2008-05",-0.00836120393492978,4.330063028563,-0.00724637677716933,-0.0711331683256364,0.0191532258064514,0.0191532258064515,0.00545454545454538,-0.0542299349240785,0.107,-0.0178230426479948,-0.0441058540497193,0.0110395584176632,-0.0216572504708098,0.00977535615838406,0.0110253583241455,0.0110253583241455,0.066,0.161,0.00204310114104547,0.0705190989226256,2.5,0.00231789917832556,0.013,0.021,-0.0338101430429131,-0.016,-0.131689319483502,0.011,-0.053,-0.061,0.0092605371874964,-0.00969305331179326,-0.04,-0.00340300468982135,0.052,2.11240344955101,2.70022501875201,0.0572
"2008-06",-0.00927487320320486,2.1822441162529,-0.0228102184998618,0.0338379341464401,0.00890207715133543,0.00890207715133529,-0.11754068716094,0,0.113,0.033700583279326,-0.0226510067114094,-0.00636942675159236,0.00192492781520692,0.00629267010588091,0.00872410032715377,0.00872410032715365,0.043,-0.001,-0.0227011149142295,-0.0439158279963419,3.8,0.00782852693657717,0.023,0.034,0.00269179004037667,-0.00799999999999995,-0.0265363085164951,0.027,-0.021,-0.034,0.010989464403468,0.00244698205546512,0.045,-0.00496505135191239,-0.006,2.2976519569176,3.900325027085,0.0172
"2008-07",-0.0255319154635196,0.974964722901092,0,-0.0439276485834554,0.00588235294117648,0.00588235294117645,0.192622950819672,0.0412844036697257,0.162,-0.038244514106583,0.0120171673819742,-0.127289377289377,-0.0144092219020173,-0.00292201283079391,0.00648648648648637,0.00648648648648642,0.049,0.054,-0.0113800728294864,-0.014354066985645,3.59999999999999,0.000863618143412289,0.02,0.01,-0.00134228187919383,-0.057,0.0220422863733674,0.01,0.025,-0.025,0.00484887437587689,-0.00895036615134259,0.031,-0.00384133121381836,0.005,2.5470778410459,6.30052504375361,0.00186666666666667
"2008-08",0.0314410478718319,5.4605339615234,0.00280112044642911,0.069369370243247,-0.0126705653021444,-0.0126705653021443,-0.0575601374570447,-0.0165198237885463,0.096,-0.0273794002607562,-0.0441051738761663,0.137460650577125,0.00974658869395717,-0.00954443917958425,-0.00859291084854984,-0.00859291084854996,0.018,-0.041,-0.0126355370627216,0.0737864077669903,3.5,0.0208225114649966,0.01,0.012,-0.0188172043010759,-0.013,-0.0520736828088073,-0.028,-0.026,-0.00899999999999998,-0.00931762890732418,0.00656814449917897,-0.11,-0.00286835675939823,-0.03,3.5657663610715,-1.30010834236199,-0.0228
"2008-09",-0.00508043956563564,0.194387053456197,-0.0232774675355706,-0.0539174397280378,-0.00197433366238895,-0.00197433366238897,-0.0337283500455788,-0.0145576707726764,0.042,-0.0033512064343163,0.00709849157054121,-0.0230627306273062,-0.0173745173745173,-0.00806451612903226,0.00216684723726977,0.00216684723726979,0.027,-0.026,0.00097796718889697,-0.0280289330922239,4.2,0.0209371390859594,-0.024,0.035,0.00821917808219297,0.00200000000000002,0.0110117396950447,-0.015,-0.027,-0.032,-0.010443006526874,-0.0391517128874388,0.026,-0.00358430755929673,0.041,2.4916102511305,7.20060005000501,-0.0567333333333333
"2008-10",-0.0468085114611024,0.816801078238299,0.00190657765663493,0.00445236088074474,-0.012858555885262,-0.0128585558852621,0.0462264150943397,-0.0102272727272729,-0.035,-0.0127774041694686,-0.0308370044052864,0.0462700661000943,-0.0176817288801572,-0.0132200772200774,-0.012972972972973,-0.012972972972973,-0.1,-0.085,-0.00894812960409987,-0.0437209302325583,4.40000000000001,0.0147174886895433,-0.089,0.051,-0.0122282608695655,-0.028,-0.0299944728991229,-0.105,-0.061,-0.00899999999999998,-0.0252034211965361,-0.0195246179966044,-0.04,-0.00662195902707641,-0.005,2.2369381211241,-3.300275022918,-0.106166666666667
"2008-11",-0.0437499995343856,4.6526239625174,0.00285442435644101,-0.0203900712647339,-0.0270541082164329,-0.0270541082164329,-0.23985572587917,-0.0619977037887489,-0.076,-0.0912806539509537,-0.0536363636363637,-0.111913357400722,-0.042,-0.0222345457996658,-0.0131434830230012,-0.0131434830230012,-0.114,-0.055,8.16052227338901e-05,0.093385214007782,5.5,0.0127633483213097,-0.132,0.061,-0.0481430536451175,-0.072,-0.0556998792815765,-0.006,-0.018,-0.199,-0.0376554828166496,-0.0311688311688311,-0.07,-0.00847053793203034,-0.147,2.63534720130609,-19.601633469455,-0.171933333333333
"2008-12",0.0186741358082225,0.154798973569811,0.0104364327033653,-0.0552036202820473,-0.0453141091658084,-0.0453141091658084,-0.0984578884934757,-0.0501835985312119,-0.147,-0.0547226386806597,0.0220941402497599,0.0162601626016259,0.0146137787056368,-0.00878527534156675,-0.00776914539400642,-0.00776914539400653,-0.158,-0.097,-0.00978023991360001,-0.0943060498220639,3.7,-0.0312301084778921,-0.226,0.072,-0.00578034682080897,-0.065,-0.0329665007132857,-0.073,-0.076,-0.0620000000000001,-0.0295164146618306,-0.0750670241286864,-0.031,-0.00702660579539061,-0.279,1.80679689354331,-14.0011667638969,-0.213733333333333
"2009-01",-0.0439963332028918,4.7316607073523,0.0450704226163792,0.12164750962832,0,0,0.214473684210526,-0.0180412371134014,-0.22,-0.0515463917525774,-0.0883458646616542,-0.05,-0.051440329218107,-0.00679720251531765,-0.0033557046979867,-0.00335570469798674,-0.142,-0.024,0.00117666162556227,0.0451866404715131,4.60000000000001,0.0106897182165139,-0.226,0.107,-0.0145348837209298,-0.069,-0.0619475468423424,-0.00800000000000001,0.032,0.092,-0.0126342353764095,-0.0531400966183575,0.011,-0.0035030335873375,-0.071,0.166759310728196,-32.8027335611304,-0.281633333333333
"2009-02",-0.0297219558144395,3.2288407919193,-0.0206648701769283,0.0785653292634876,0,0,-0.0747562296858071,-0.00262467191601046,-0.221,0.0292642140468227,-0.0309278350515464,0.00421052631578944,-0.0173535791757051,-0.00335570469798646,0.00224466891133558,0.00224466891133557,-0.249,-0.061,-0.01686067552369,-0.0169172932330829,3,0.0105820105820106,-0.261,0.098,0.0250737463126842,-0.065,0.0409633610685096,-0.026,-0.005,-0.109,-0.00802417751173127,0.00816326530612232,-0.045,-0.00242912516686711,-0.042,-0.333518621456392,-30.8025668805738,-0.323166666666667
"2009-03",0.0177865612871584,-0.695875287419398,-0.0238532106646611,-0.0870942206628644,-0.00647249190938524,-0.00647249190938526,0.0562060889929743,-0.0276315789473681,-0.218,-0.0568643379366369,-0.0031914893617021,-0.0576519916142557,-0.0286975717439293,-0.0122581333968957,-0.00335946248600224,-0.00335946248600216,-0.212,-0.022,-0.0207872474973451,0.0325047801147218,2.39999999999999,0.0036004658894303,-0.254,0.093,0.0230215827338123,-0.012,-0.0315133469833293,-0.016,-0.011,-0.028,-0.0161626618503764,-0.0232793522267206,0.019,-0.00172619441169708,-0.28,-2.2512506948305,-19.701641803484,-0.3708
"2009-04",-0.0368932039549927,1.5814547734734,0.0131578948003208,0.0728534256768882,0.00868621064060816,0.00868621064060826,0.0454545454545454,0.00405953991880814,-0.213,0.0137812230835488,-0.0437566702241197,-0.0155728587319244,-0.0181818181818181,4.94941695867002e-05,0.00449438202247204,0.00449438202247188,-0.241,-0.015,0.000104425257621901,-0.010185185185185,3.60000000000001,0.00529661016949153,-0.246,0.093,-0.0154711673699017,0.118,0.0113672655103958,0.054,0.118,0.105,-0.00513476005215394,0.0103626943005182,0.00799999999999999,0.00273636738058203,-0.106,-0.500277932184588,-35.4029502458537,-0.374833333333333
"2009-05",-0.0171370967224395,1.63279324002561,-0.0315398886998389,-0.0598221506965173,0.00538213132400431,0.00538213132400434,-0.00212089077412514,0.4622641509434,-0.153,-0.00849617672047576,-0.0200892857142857,-0.0497175141242938,-0.0231481481481481,-0.009887365952729,0.00223713646532414,0.0022371364653242,-0.222,0.016,-0.00645867732684454,-0.0374181478016835,2.5,-0.017073604717801,-0.226,0.08,0.0100000000000005,0.026,-0.0173431663031457,-0.076,-0.00399999999999998,-0.036,-0.0129632105986127,-0.0246153846153847,0.009,0.00541951123096696,0.005,-0.250138966092308,-33.3027752312696,-0.328266666666667
"2009-06",0.0153846154245108,0.3008081760957,-0.00478927209935032,-0.0842648320285786,0.0182012847965738,0.0182012847965738,0.0318809776833155,-0.314285714285716,-0.077,-0.0222793487574979,0.0056947608200455,-0.00713436385255639,0.018957345971564,-0.0053488090920081,0.00781250000000013,0.0078125,-0.146,0.00799999999999999,0.00747863247863237,0.0136054421768701,0.0999999999999943,-0.00988785624766033,-0.213,0.055,0.0113154172560108,0.019,0.0143765149348176,0.023,0.02,0.171,-0.0054471119280499,0.0126182965299684,-0.08,0.00641400944292525,0.038,-1.33407448582551,-23.501958496541,-0.3142
"2009-07",0.00606060602743774,0.365195075329012,0.0153994225502896,0.0300469483393304,-0.00315457413249212,-0.00315457413249209,-0.0957775489186405,-0.0819892473118272,-0.098,-0.0674846625766871,-0.0192525481313703,-0.00479041916167666,-0.0151162790697674,-0.0141802715898689,-0.00775193798449625,-0.00775193798449614,-0.083,0.031,0.00866044472049098,-0.0086289549376799,-0.5,0.0032704598204736,-0.192,0.086,0,0.028,0.0201913536871738,0.09,0.083,-0.035,-0.0103724964818846,0.00415368639667713,0.116,0.00745449512919172,0.203,0.0833796553639985,-19.7016418034836,-0.2683
"2009-08",-0.0070281124921574,0.0578176053961954,-0.0151658768050235,-0.0428441199770453,0.00949367088607608,0.009493670886076,0.121867881548975,0.197657393850659,-0.044,0.0921052631578947,0.0623556581986144,-0.00722021660649808,0.0177095631641087,0.0173767016423901,0.00446428571428584,0.00446428571428581,-0.1,-0.049,-0.0172425417550123,-0.116054158607349,-0.700000000000003,-0.0239219472980247,-0.147,0.041,0.00839160839160957,0.042,-0.000739061432473487,-0.034,0.041,-0.032,0.017602282438896,0.00310237849017581,-0.049,0.00460897265052163,0.22,-0.5836575875487,-23.3019418284857,-0.262566666666667
